hony,3
nuptiall,7
collied,2
affinitie,1
drowsie,3
dyest,1
apple,2
yeelde,2
conspired,1
manna,1
fatherd,1
latch,1
marre,2
ript,1
dissolud,1
iacke,1
commercial,10
graces,13
blemish,1
cast,20
spirit,52
murd'ring,1
loving,17
limit,4
doors,3
'this,1
thriving,1
eloquent,1
bosoms,2
salutation,3
ferrers,1
research,4
required,2
remain,5
juliet's,7
add,1
grasshoppers,1
revels,1
purblind,1
remov'd,1
pots,1
villanous,7
lean,1
selfe,203
mart,2
growne,7
hillo,1
intreat,7
admirable,3
clapt,1
rheume,1
gonzago,3
shoue,1
moode,4
shapes,4
cudgell,2
carde,1
lockd,2
pratle,1
rhodes,6
goodnesse,5
beds,6
daunce,1
sinke,2
fruitefull,1
suggest,1
conceite,1
falce,1
obseruancie,1
answerd,3
pouertie,1
twoheaded,1
deuised,1
sternest,1
presenting,1
ich,1
breathd,1
necessarie,1
foorth,3
feat,1
franchisd,1
oracles,1
indissoluble,1
hounds,6
ouerred,1
accompany,2
conferre,1
triall,1
oxe,2
frosts,1
bellied,1
woodbine,2
runst,1
tongs,2
presented,2
cardinal,7
summer,7
clouds,18
can,244
news,44
forth,76
stay,92
minister,7
eat,2
expedient,1
mouth,16
amen,25
report,27
innocent,12
seal'd,3
lost,54
fools',1
reputation,13
mutual,1
succeeding,3
conqueror,5
pursuit,2
prison,9
bolder,1
ambition,10
check'd,1
deal,5
viewing,4
hostile,1
swine,2
adventures,1
extent,4
newsletter,2
coals,1
capulets,6
steals,2
religion,3
seeming,16
vestal,2
i',3
cop'st,1
serpents,3
sweetheart,1
monster,9
excus'd,1
sourse,2
siluerd,2
lesson,1
horat,1
hearsed,1
schollers,2
weepe,18
vpont,5
crafty,1
intreate,3
heauie,10
ioue,5
partiall,1
skin,2
frenchman,3
diligence,1
felicitie,1
engluts,1
swallowes,1
besort,1
helme,1
expert,1
renewd,1
shorter,1
flusterd,1
erres,3
filthy,3
hurle,1
enrobe,1
vrge,2
fleece,3
saylers,2
ergo,3
visited,3
apparant,1
raile,2
outnight,1
eyed,1
cling,2
quell,2
constancie,2
nosepainting,1
anoynted,1
mowsing,1
allthing,1
enrages,1
hippolita,9
sealing,1
tyger,1
snayle,1
cawing,1
thantipodes,1
starrie,1
howe,1
riot,1
education,4
chamber,32
was,416
excepting,1
else,83
sake,30
despairing,2
basilisks,1
face,72
brook,3
friends',1
joyless,1
ministers,5
muse,3
tempted,2
offence,22
famous,4
boar,10
honour's,1
sounded,4
disdain,1
penker,1
bent,8
beads,1
smil'd,1
obtaining,4
derived,2
verona's,2
winds,3
gladly,4
ladies',2
rank,2
paris',3
cutting,2
girls,1
ethiop's,1
tomb,10
rests,3
aching,1
idles,1
phaeton,1
eyes',1
funeral,1
accidents,4
heare,115
peculiar,5
polon,38
vnmixt,1
remaines,7
tast,1
freefooted,1
confront,1
reuerted,1
painting,2
shee,13
gropd,1
popt,1
villany,9
paine,8
gowne,1
boyish,1
extend,4
breastes,1
lodoui,1
gratiano,27
roare,8
producing,2
bruing,1
priuie,1
clearke,5
swarme,1
vanishd,2
murtherd,5
pallace,4
stooles,1
marrowlesse,1
security,1
sharke,1
aggrauate,1
throstle,1
quill,1
consecrated,1
dischargd,1
roate,1
their,366
mayor,26
lump,1
guilt,7
beauty,26
along,17
complains,1
wrangling,2
drew,7
rude,16
'twill,3
ape,5
ingenious,2
here's,10
despiteful,1
apart,8
holp'st,1
stone,11
milford,1
vows,2
rites,7
apply,4
grove,1
signior,24
knaves,1
noon,1
pie,1
attends,3
fickle,3
overset,1
gorg'd,1
appeare,16
lesse,25
whatsoeuer,1
fretfull,1
muddymetled,1
layes,3
orbed,1
fruite,2
tropically,1
hermony,1
mildewd,1
dild,1
betime,1
antiquity,1
strangely,4
horson,1
exceedingly,2
disclaiming,1
tongued,1
desdemonaes,1
finder,1
embracd,1
learnd,4
difficulty,1
imputation,2
hypocrisie,1
vitall,1
sandie,1
grati,2
obtained,1
vaines,2
employd,1
marchants,1
traytor,1
shipmans,1
thralles,1
hyrd,1
beached,1
locall,1
prol,1
for,1539
title,20
wanton,16
stand,111
wide,15
unknown,3
ay,51
damn'd,1
destroy,9
wanteth,1
brutish,1
nurse,153
preserv'd,1
hack'd,1
bona,1
rumour,2
bond,45
queen',1
level,2
doomsday,3
welkin,2
becomes,8
registered,4
inaccurate,2
masks,1
earthquake,1
borrow,4
coachmakers,1
pilgrim,2
gossip,2
spell,2
swits,2
rat,6
heartsick,1
monument,8
scholler,3
queene,59
formes,5
ophel,2
hurling,1
reynoldo,4
gumme,2
grunt,2
remembred,2
vnrung,1
pendant,2
shipped,1
designement,1
angred,1
wakend,1
disimbarke,1
monta,1
hartily,2
inclyning,1
giust,1
veniall,1
shambles,1
monumentall,1
voide,2
sonties,1
scroule,3
highday,1
flew,1
bellonas,1
hayle,3
firmeset,1
bladed,2
demerits,1
opposd,1
sweld,1
nicke,1
luscious,1
iuuenall,1
honybag,1
disordered,1
how,428
saw,49
reveng'd,4
contempt,4
rather,52
traitors,10
falling,5
main,4
lengthen'd,1
other's,4
bring,76
woe,33
regist'red,1
table,14
consorted,3
lov'd,4
zeal,2
flock,1
it's,2
cuts,2
disturb,2
theme,2
wagon,1
hazelnut,1
bakes,1
leapt,1
softest,1
strain'd,1
dido,3
sorted,1
stuff'd,2
uneven,1
singer,2
bin,26
beckens,1
deeme,1
feete,1
proue,23
modesties,1
pratlings,1
choyse,3
pettie,2
neighbor,1
interre,1
mazard,2
hen,1
layt,1
awld,1
grauitie,1
forked,1
vnkindnesse,4
angrie,1
cozening,1
bestowed,2
thriftie,1
spets,1
chops,1
sinells,1
vnprepard,1
macduffe,18
vndivulgd,1
predominance,1
frets,2
thoght,1
coueted,1
bracelets,1
enthralled,1
liberty,13
passing,8
conjures,1
bereft,3
weep,21
friend,87
kiss,15
inward,5
meant,12
desperate,18
needless,1
whit,4
learned,10
victories,1
unmeritable,1
lash,4
land's,2
distributing,14
collar,1
m,3
tormented,1
spoken,8
anger'd,1
jewel,1
monthly,1
poultice,1
valour's,1
hate's,1
exil'd,1
sayest,3
counterfeit'st,1
train'd,1
smells,2
muffle,1
inauspicious,1
departed,2
heate,8
slips,2
dominions,1
stoopes,2
prompted,1
poesie,3
frend,1
recognizances,1
responsiue,1
poysond,5
gradation,1
lustie,1
vicious,1
amiable,2
sufficient,4
whoring,1
teaching,2
turned,2
specifie,2
distinct,1
india,2
woollen,1
bellowing,1
malcome,1
kindst,1
stoole,2
spightfull,1
gibbet,1
desolate,1
hauthorne,2
goodfellow,3
buskind,1
gaude,1
ducke,1
under,24
mellon,7
prodigious,3
dog,21
deluge,1
lunatic,1
cowardly,3
novice,1
savage,3
granted,5
recreation,1
strawberries,3
witchcraft,9
offenders,3
plotted,1
carping,1
deputy,1
songs,3
substance,8
distribute,12
brags,2
topgallant,1
merriment,4
consents,2
moans,1
russet,1
dye,29
wittenberg,3
cheefest,2
sulphurous,1
arme,13
coapd,1
shold,1
suffering,2
miching,1
twaine,6
dismantled,1
moues,4
twould,2
melodious,1
deuision,3
clymate,1
claspes,1
sillynesse,1
sated,1
description,3
vseth,1
billited,1
mu,1
leauet,1
kneele,2
quintus,4
traducd,1
bushels,1
launcelet,15
aforesaid,1
snore,1
sealed,2
scruple,1
deliuering,1
telltales,1
informd,1
pretence,1
glare,1
flighty,1
hermias,6
dale,2
tailour,1
hempen,1
cherries,1
auroras,1
solemnitie,1
welcomes,1
whence,13
love,203
marrying,2
sham'd,1
sued,2
action,22
spent,15
tongues,11
panting,1
he's,14
warn'd,1
melted,3
troubles,5
below,11
resort,3
strict,4
chief,8
mistresses,1
powerful,1
banish'd,5
cooks,1
deliuer,8
assurd,8
lecture,1
orehasty,1
preparation,6
ambass,1
deserued,2
malefactions,1
orderly,2
grasse,3
fret,2
newborne,1
paddocke,1
leanes,1
enuy,2
amities,1
roman,2
citties,1
ottoman,1
difficult,1
ponticke,1
intirely,3
publicke,1
spoyld,1
promethaean,1
roast,1
gesse,1
awaie,2
stilnes,1
informes,1
pyramids,1
smartly,1
nodding,1
forrester,3
chang'd,6
drunken,4
please,62
thee,583
obey,17
body,49
wept,8
figur'd,1
brave,5
soon,19
top,16
advis'd,2
pent,3
desire,44
unjustly,2
words,66
contemplation,3
distressed,3
afternoon,4
guide,3
george's,2
bosworth,2
needful,2
vagabonds,1
receipt,5
warranty,4
promotion,3
numerous,2
sparkling,1
burnt,4
cock'rel's,1
visor,3
kin,18
henceforth,4
cherishing,1
laurence',5
soft'ned,1
deaf,2
wedded,4
sheet,1
lookes,22
vnhand,1
shaking,2
practises,2
verse,1
succession,2
heraldry,3
orbe,2
confusion,6
turbulent,1
vertues,5
steale,14
purgation,1
plundge,1
sighe,1
killes,4
conioynd,2
cataplasme,1
grauemaker,2
crocodile,2
paule,1
osr,18
mischiefe,4
indigne,1
morties,1
pelt,1
stoutly,2
suitors,1
cannakin,2
scattering,1
matching,1
kniues,2
ebbe,2
newer,2
softned,1
anth,5
worthier,3
spunge,1
merchants,5
teaches,2
blinking,1
commits,1
infuse,1
commencing,1
crownd,2
cabind,1
wrathfull,1
malady,1
harbingers,1
midsommer,2
fai,3
barky,1
sixpence,3
safe,17
tongue,72
obsequiously,1
hear,51
knee,5
friends,93
suit,13
lovelier,1
awake,21
obstacles,2
thoughts',1
thinks,4
shown,3
pry,2
enforced,4
divinely,1
upper,1
galled,1
seven,1
caparison,1
scarr'd,1
possession,4
money,36
madness,1
heel,3
turning,7
spinners',1
manes,1
disparagement,1
wedding,10
murther,37
courteous,5
drudge,2
stain'd,2
excuses,1
madmen,1
tigers,2
thwarted,2
combatted,1
instrumentall,1
pollonius,1
iuyce,6
anticke,3
ide,2
expell,2
eates,1
ditchers,1
sheepe,2
purposd,3
familie,1
disastrous,1
insolent,1
satiety,1
gallants,2
waite,4
topd,1
esteemes,1
taynt,1
atendants,1
nether,1
cryd,6
shallows,1
starue,2
nerryssa,2
miracle,1
quaint,1
loathing,2
truths,2
doct,20
rounded,1
nimphs,1
mightily,1
desires,15
worth,20
meed,3
flow'rs,1
charter,3
four,10
ominous,3
signified,1
foes,7
handiwork,1
carnal,1
caitiff,2
succeeders,2
compell'd,1
provisions,2
particularly,2
buds,5
betake,1
cloak,1
procure,2
tasted,2
smock,1
hare,7
murd'red,2
pilgrimage,4
tragedie,8
loues,41
bray,1
taint,3
euerpreserued,1
quintessence,1
returnes,3
lackd,1
columbines,1
deluer,1
plainenesse,1
othe,69
tyre,4
sheetes,4
hel,34
carrowsd,1
example,4
startingly,1
counterfeits,1
stare,2
wrench,1
prouided,5
gleaned,1
trades,1
coales,1
rightfull,1
ceremoniously,1
bides,1
treade,1
gost,1
hellkite,1
hatefull,4
disobedience,1
catte,1
coniunction,1
silliest,1
libels,1
one,335
too,264
unmannerd,1
toad,10
moan,4
hopes,16
faithful,5
kind,21
unfeignedly,1
sum,7
churchmen,1
aims,1
bluntly,1
unpitied,1
links,6
'better,1
defiance,1
swallowed,2
tongue's,1
check'ring,1
threat'ned,2
mandrakes,1
sunday,1
mettle,4
heerein,6
lists,1
els,3
foule,35
dispatcht,1
foure,15
vnlesse,17
cyclops,1
arrowes,2
iudicious,2
comingled,1
blankes,1
pound,12
holie,1
raine,5
brazd,1
oathes,5
bat,3
vntimely,3
valentines,1
checking,1
brooke,5
beerebarrell,1
darke,12
northerly,1
sixe,8
suffice,3
inuest,2
bidding,3
partycolourd,1
gage,1
ding,2
trebled,1
constitution,1
currish,2
protection,1
celebrates,1
floate,1
needed,1
caroll,1
noonetide,1
burgomaske,1
in,2275
nor,213
surrey,7
reach,7
nest,5
dismal,4
elbow,3
sick,11
surmise,3
remembrance,15
swell,4
massacre,2
royalty,9
stumble,2
bastardy,3
apology,2
ascendeth,1
giving,4
dusky,1
rush,4
lethe,2
harsh,6
butcher,3
fix,2
disclaimers,2
officer,13
mantua,15
orb,1
twisted,1
eats,2
gentlewoman,7
runaway,3
conceal'd,1
thankings,1
statue,1
incorrect,1
sustaine,3
broakers,1
inuestments,1
howsoeuer,2
dishonour,2
ins,7
abridgements,1
dish,2
range,1
doot,11
padling,1
staires,1
indued,1
coniuration,2
modell,1
envenomd,2
mindes,8
horribly,1
curled,1
subdue,4
parcels,1
lushious,1
listme,1
span,1
alls,6
akes,1
rodor,1
iealousies,2
quight,1
tawnie,2
studied,2
cooled,2
genowa,4
belario,1
tranect,1
earnestly,1
renew,1
beset,1
mansonry,1
wastfull,1
knockes,1
vprore,1
translated,3
disdainefull,1
lullaby,4
peaseblossome,5
lacht,1
tipsie,1
cond,1
library,19
breathe,4
ring,52
interr'd,2
plague,14
denying,2
ours,11
conclusion,6
determine,10
occasion,14
proof,5
standing,3
tale,28
lineal,2
vehement,3
accept,7
lambs,4
foreign,3
rescue,4
enacts,1
legally,2
transcription,2
hiss'd,1
westward,2
bit,1
sluttish,1
leg,3
enquire,7
stretch,2
straining,1
rebeck,1
sable,2
lender,1
villaine,37
maruels,1
blench,1
potent,5
heartake,1
detecting,1
bands,1
protests,2
hecats,1
recorders,1
enuiously,1
botch,1
claudio,1
pocky,1
signet,1
orecrowes,1
hangman,1
referre,1
aemillia,1
tund,1
greeneeyd,1
filch,1
foregone,1
periury,1
suited,1
worships,4
leonardo,1
outdwels,1
alwaies,2
bellie,1
pigge,2
takst,2
inland,1
furbusht,1
dwindle,1
glamis,4
harrold,1
shriekd,1
resembled,1
genius,1
wayle,1
inuisible,3
entrailes,1
ale,1
morris,1
barbers,1
handycraft,1
chaine,1
th',15
speak,63
spit,2
maintain,1
careful,4
shameful,1
seat,11
yield,7
beware,7
christian,38
perjur'd,2
hideous,5
ho,27
neighbour's,1
loyal,2
pronounc'd,2
frozen,2
door,7
posterity,4
trivial,1
wolf,1
'the,3
bedfellows,1
annoy,1
volunteers,12
permitted,4
kinsmen,7
ben,64
palm,2
'to,1
'your,1
vowel,1
wolvish,1
evermore,2
violently,1
counant,1
bee,25
bloude,1
hidious,1
porpentine,1
waile,2
playes,3
letcherous,1
killd,22
dismay,2
drumme,6
dawes,1
poize,2
spirites,1
sowre,2
portents,1
bely,1
badge,2
scepter,2
isles,1
egeus,13
thisby,22
milkewhite,1
newts,1
doat,1
hight,1
thrum,1
shareware,2
margaret,45
soever,2
they,454
kites,2
unnatural,5
devoted,2
bedash'd,1
mood,3
insinuating,2
pains,5
allegiance,1
hurl,3
sanctuary,8
misconster,1
infamy,2
bounds,5
wooer,3
revel,2
sentinels,1
attempt,11
famish'd,1
damages,8
educational,2
contributions,4
fires,2
mannerly,2
banquet,3
loathsome,4
itch,2
behests,1
bringing,2
int,14
dilated,1
precepts,2
curd,1
sinnewes,1
sweare,44
sticke,6
mincing,1
organ,1
slings,1
knaues,3
neyther,6
amazement,3
prolongs,1
purposes,7
flashes,1
vnseale,2
battaile,3
deliuered,2
weighst,1
cynders,1
threw,1
laughable,1
preuented,1
abridgd,1
cleere,4
lan,18
wildecat,1
corage,1
fearefully,1
rosse,49
dignities,1
legd,1
extreamely,1
paths,1
alarums,7
grace,121
o'er,16
pleaseth,4
person,27
become,17
wicked,13
sorrows,5
conscience,35
study,3
amendment,1
sins,4
millstones,2
vow,16
former,12
confess,5
lust,10
disgracious,2
delay,12
chaplain,1
misus'd,1
cheerly,3
display,2
physical,4
bucklers,1
according,11
grandsire,4
throats,1
foe's,1
'love',1
scurvy,2
properer,1
acts,4
usurer,1
morsel,1
vnpreuayling,1
buttons,1
ruld,4
oremastert,1
denyde,1
deceiud,5
thhyrcanian,1
distemperd,2
gulfe,2
enseamed,1
lapst,1
coniectures,1
hore,1
waterflie,1
lapwing,1
betterd,1
florentine,2
fowle,2
ingeniuer,1
birdlyme,1
curtsie,3
succeedes,1
fauorably,1
purest,1
recognizance,1
diana,2
maske,5
valors,1
enkindle,1
kingbecoming,1
beet,1
figs,1
mulberries,1
ribbands,1
with,1611
read,23
wiltshire,1
told,54
tell,212
consum'd,1
halberds,2
remnant,1
toads,1
unhappiness,1
liest,5
sirs,6
grounded,1
fall'n,3
hidden,3
punishment,2
object,1
treasure,8
spring,10
tott'ring,1
interruption,1
hitherto,4
say'st,3
riches,3
mistrusting,1
ravish,1
outside,8
infringement,2
confirmation,2
she'll,2
younger,2
quarrelling,2
comforted,2
associate,1
betossed,1
thats,59
rouce,1
meere,11
reuenge,28
radiant,2
knaue,19
barbars,1
inobled,3
whipping,1
heres,15
thers,4
speedier,1
tricke,4
reuolution,1
vngorgd,1
vnbated,2
grapes,2
bonfires,1
goodmorrow,2
saud,2
prythe,1
congregate,1
praie,9
incision,1
alcides,2
vnworthier,1
cruelty,5
owd,2
iouiall,1
mewd,2
lizards,1
quire,1
crowes,1
dissention,1
partition,2
caualery,1
honisuckle,1
enamoured,1
chink,1
terms,44
scrivener,3
unfashionable,1
comes,144
begins,9
shore's,2
bear,33
gentleman,55
throat,10
quarrel,16
mewed,1
device,2
desperately,1
impeachments,1
fares,7
hereford,2
waken,2
wreck'd,1
amended,2
usurping,2
reaching,2
state's,2
professor,2
admired,1
transparent,2
sing,30
cracking,1
murders,2
serpent,10
mangle,1
distill'd,1
actus,22
marke,36
diuide,1
vnto,31
prodigall,7
lockes,3
lazarlike,1
coppied,2
ranke,9
paradox,1
innocculate,1
cruell,14
ioyntly,2
formall,1
challice,2
pourd,1
inuite,3
mourne,1
defunct,1
soninlaw,1
trauerse,1
lyon,18
wronger,1
sand,3
iew,91
wryneckt,1
corruptly,1
moath,1
conuenient,2
font,1
reflection,1
cumberland,2
duncane,3
prophecying,1
vpons,2
statute,1
nunne,1
condole,1
danke,1
chinke,4
patchd,1
machine,11
includes,11
vaughan,12
given,7
say,339
myself,57
count,11
ghost,44
crept,3
searce,1
battle,13
banished,10
forswearing,1
ii,7
enmity,6
direct,12
proceedings,1
timorous,1
where't,1
conjunction,1
group,2
defective,6
shunn'd,1
many's,1
smallest,4
plays,3
baleful,1
faint,8
arrives,1
highway,2
downright,1
frame,8
clowds,2
addresse,2
tother,1
pith,3
translate,2
determination,1
imitated,1
keene,10
meete,36
forestalled,1
pursie,1
calmely,1
yorick,1
woer,1
crib,1
tempred,1
tellst,1
beguild,4
shipd,1
gaule,1
stephen,2
musitians,1
guift,2
teachest,1
lorenso,4
depending,1
trie,2
flor,2
compulsion,1
shone,2
esteemst,1
sucke,1
carowsing,1
building,1
guardian,1
exasperate,1
foysons,1
querne,1
durty,1
carkasse,1
disparage,1
ethiope,1
dwarfe,1
thebes,1
vnless,1
releases,1
attending,4
treason,15
ne'er,12
had,266
alas,61
angry,16
itself,7
nobility,3
hag,2
vanish'd,2
wont,16
hilts,2
revers'd,1
tardy,5
distress'd,1
reign,5
commends,4
holborn,1
begot,4
handled,1
religious,2
deferr'd,1
betroth'd,2
grave's,1
attorney,2
liege,16
mista'en,2
comply,14
addition,9
discontinue,2
exists,2
director,2
food,8
traces,1
unsatisfied,1
lamentable,6
hoars,1
convoy,1
rate,7
baskets,1
instruments,8
'my,1
utters,1
rigour,1
competent,1
blowes,4
greefe,15
froward,1
withall,21
ranck,1
wracke,5
defeate,2
byth,4
redeliuer,2
stayes,4
serud,6
masterly,2
aslant,1
akers,1
rashnesse,1
changeling,4
affaires,8
vpshot,1
christend,1
cozens,2
saucie,1
paines,15
ribbes,3
compell,3
mont,3
barbarie,2
emil,12
geare,1
iacob,4
liuerie,3
suddainely,1
containd,1
witte,1
vnfeeling,1
beach,1
accusd,1
thisbie,14
macbeth,62
oftentimes,1
noblenesse,1
scruples,2
scone,3
clowdy,1
eyne,3
loueshaft,1
auditor,1
tempting,1
chronicled,1
officious,1
musicall,2
ratling,1
capacity,1
dramatis,2
intent,12
enemies,17
lives,31
method,5
out,260
equals,1
harm,7
forsooth,6
stripling,1
footing,3
wand'ring,3
evidence,2
malmsey,2
thraldom,1
united,21
lag,1
race,4
mirrors,1
overgo,1
saying,14
stains,2
ow'd,1
trough,1
lour,1
taste,12
licensed,2
takes,20
enpierced,1
tainted,3
intrusion,1
cage,1
beats,4
blubbering,1
walke,20
gertrude,13
pol,49
puft,1
cheefely,1
doest,1
compasse,5
pitteous,1
spred,2
chappell,2
artlesse,1
sundaies,1
assignes,2
magnifico,1
desdemona,48
shrill,1
fife,6
messes,1
mystery,2
misvse,1
remouing,2
beggd,3
lancelet,13
sandblinde,1
misconsterd,1
ciuillitie,1
clamber,1
coyne,1
paund,1
burthens,1
trumpettongud,1
faulcon,1
verities,1
crazd,1
blown,1
ouerfull,1
adamant,1
griffin,1
lackeloue,1
frollicke,1
author,4
future,12
mine,214
take,225
whiles,12
sixth,6
woman,52
iwis,2
baited,2
quite,16
buildeth,2
earls,1
certifies,1
twelve,3
content,33
dance,12
ancestors,2
downloading,2
gentlemanlike,2
hills,3
consume,1
ornament,6
injuries,1
baggage,2
watch'd,1
discharg'd,1
gaged,1
dropping,1
bethought,1
nemian,1
posset,1
lanke,1
soone,12
helpes,1
trippingly,1
beame,1
streame,4
gen,1
rant,1
statists,1
oddes,5
pardont,1
flowing,1
twiggenbottle,1
pleades,1
supplyd,3
inference,1
smellst,1
quat,1
edifice,1
ysicles,1
dice,1
iobbe,6
allay,2
furnisht,1
curteous,4
deigne,1
remembrancer,1
birthstrangled,1
fry,1
grafted,1
quantity,1
bees,1
gloriously,1
vrgd,1
sheeres,1
be,1317
cause,68
letter,43
doubt,53
infected,4
grants,1
himself,20
dry,11
prithee,6
same,68
hir'd,1
bare,12
sap,2
wailing,2
spleen,3
raging,5
courtney,1
tamworth,2
mile,4
chastisement,1
brav'd,1
emnity,1
disturb'd,1
plate,1
ended,4
opposed,3
cat,9
martyr'd,1
toyles,1
ist,49
ratified,2
dirge,1
vncle,4
ham,337
roughly,2
remoue,7
perpend,1
towncryer,1
vnkennell,1
aduancd,1
weazell,2
blister,1
k,1
vnwholsome,1
kibe,1
spleenatiue,1
tinder,1
figge,1
framd,3
reuell,1
nourishing,1
populous,1
gaust,1
choake,2
shy,48
laban,1
embraced,2
cupids,5
iuorie,1
orpheus,1
handle,1
centinell,2
deliuers,1
mayt,1
deafe,1
vestall,1
plaster,1
dreams,12
guiltless,4
story,13
already,29
cropp'd,1
sovereign,18
brief,13
wonders,5
season'd,1
amiss,1
humphrey,1
tire,1
blow,15
model,1
readiness,1
instant,13
fishified,1
messages,2
alla,1
tush,4
sunder,3
entreated,1
ont,21
solid,2
moneth,3
bestild,1
bias,1
stockings,1
alijs,1
plumtree,1
orehanging,1
pawse,2
remembrances,1
outherods,1
coach,3
lodgd,4
souldiership,2
preferring,1
wordly,1
steed,3
moores,2
shalbe,3
kitchens,1
climbe,2
pence,1
repute,1
importunitie,1
accumulate,1
curtezan,1
smyth,1
autumne,2
plucke,6
certainely,3
coragious,1
leon,2
timber,1
comparison,1
knell,4
searcht,1
indian,4
bootlesse,3
penaltie,2
conuince,1
benyson,1
teemes,1
watchd,1
theseus,13
braules,1
fantasies,1
sanded,1
outsleepe,1
ambling,2
days,34
cherry,4
load,5
fee,27
ha,42
slanders,2
height,8
dread,12
wedges,1
skulls,3
keeps,5
cities,2
visitation,5
pomp,1
induction,1
offspring,2
issuing,2
affections',1
bide,2
unplagu'd,1
conjur'd,1
pupil,1
arithmetic,1
stainless,1
battlements,5
lasting,3
chambermaids,1
potion,2
farwel,1
frownd,1
befitted,1
nephewes,3
mens,8
betweene,35
infaith,6
grownd,2
lacke,17
fretted,2
hammers,1
vnpacke,1
concernings,1
squeezing,1
buriall,8
demynaturd,1
barbary,4
hangers,3
cracke,3
reuolt,4
robs,2
prosperitie,2
beleeut,1
prouocation,1
wrangle,1
credulous,1
continues,1
forsweare,2
bargaines,2
threshold,1
barraine,1
heauinesse,2
torturer,1
balthaser,1
ferrie,1
choppie,1
insane,1
winke,2
downey,1
greyhounds,1
descends,2
cosine,1
quin,26
scrowle,2
stearne,1
goddesse,2
groues,2
trum,1
valor,3
iii,15
blount,1
urswick,2
discontent,1
knowest,9
falchion,1
minds,9
chop,3
divided,4
assured,4
englishman,2
preposterous,1
hasting's,1
knocks,7
appeared,1
poverty,3
unpleasing,2
meanly,1
aged,1
windy,2
confirm'd,1
prais'd,2
specific,2
thrust,6
nets,1
languish,2
clos'd,3
pear,1
dowdy,1
budge,1
courtship,3
mightst,3
spakest,1
tiptoe,1
deck,1
hugh,1
defy,2
son's,1
tutored,1
informe,2
purgd,2
aygre,1
laying,3
hammes,1
crackd,1
blowne,4
prophanely,1
mouthd,1
recount,2
quiddits,1
indentures,1
iot,5
stufft,2
cittizens,1
hint,2
incline,1
harbour,3
prattle,1
hollander,2
pudled,1
circumcised,1
germanie,1
rume,1
villanie,1
calldst,1
cord,1
padock,1
filthie,2
combind,1
pretend,1
compard,1
setting,3
physitian,1
dwarfish,2
counsailers,1
filchd,1
qui,2
sphery,1
nighttapers,1
fowler,1
threatned,1
garlicke,1
rife,1
throttle,1
domain,19
yours,51
light,90
sad,26
abase,1
great,116
sugar,2
compass,2
sigh,9
course,38
prince's,7
suppos'd,3
prisoner,6
reprove,1
slily,1
gilbert,1
departure,2
proclaim,1
archive,26
torchbearers,3
aurora's,1
lacks,2
puffs,1
petruchio,1
hooks,1
cetera,1
stair,1
shamest,2
drawer,1
coughing,1
cancell'd,1
warmth,2
doleful,1
sisterhood,1
parle,1
credent,1
proclaimd,1
twer,2
perdie,1
maruellous,2
hoodmanblinde,1
desirous,1
gestures,2
assaid,1
clambring,1
foile,1
eriall,1
parrat,1
criedst,1
makst,4
giuet,1
iewels,9
latine,1
sencible,1
confirmd,3
barlet,1
hunter,1
firstlings,2
deceitfull,1
oftner,2
receyue,1
perswasion,1
virginity,1
paies,1
dined,1
manager,1
eine,1
distributed,24
these,251
than,113
charitable,5
uncharitably,1
coward,11
mean'st,1
woes,15
ought,25
met,23
hers,11
persuade,1
beheaded,1
scars,2
'almost,1
avoided,3
lines,4
six,7
sweetest,7
dickon,1
forms,2
moonshine's,1
clears,1
kitchen,1
shriv'd,1
gate,16
gentler,2
omit,2
strains,1
confusion's,1
jointure,1
shewes,15
pluckes,4
pressure,1
racd,1
signifie,7
sinewes,1
batten,1
profoundest,1
clo,58
abuser,1
clime,1
numbred,2
boading,1
depute,1
tragicke,1
ribs,3
bottome,17
fashiond,1
grieue,2
ostents,1
diest,1
shines,5
registred,1
vnruly,1
champion,1
closd,1
accursd,1
pucke,13
nigh,1
lyme,1
citizens,18
woodville,2
mistress,12
brotherhood,3
mourner,3
slaughtered,2
towards,19
slaughter,11
undertake,4
accustom'd,2
ah,40
scathe,2
methought,12
fame,6
malignant,2
left,41
wot,6
castle,11
wants,8
wives,7
plants,3
steel,5
wronged,6
self's,1
impediment,3
fainting,1
alternate,2
liable,2
hundreds,2
created,5
hours',1
willingly,4
stint,1
scaring,1
passion,30
ease,10
'promis'd,1
impatient,4
chances,4
'not,1
wrong'st,1
uncomfortable,1
qu,69
gauled,1
steepe,2
pursuest,1
gather,3
potently,1
bace,1
offall,1
vnripe,1
magicke,4
minerall,2
aduise,5
maimed,1
ruffians,1
grise,1
peggs,1
shallbe,1
rayle,1
intendment,1
direfull,2
heereabout,1
fatall,7
wedlocke,2
leysures,1
thanked,1
vsurer,1
dollars,1
procreant,1
assaileable,1
maruellst,1
vpward,1
graspe,1
cleanse,1
harnesse,1
band,1
blamelesse,1
wretchednesse,1
your,1313
instead,2
both,142
kept,15
mouths,1
designs,3
hog,2
hither,53
fast,26
expiate,1
bending,2
slip,6
silent,4
o'erpast,2
welshman,1
points,6
richmond's,3
civil,5
volume,4
spanish,1
conjure,4
lodges,4
spurs,2
powder,3
sped,2
pomegranate,1
blest,9
vault,10
lifts,1
dateless,1
descry,2
montage,1
voyce,21
partizan,1
beards,4
controuersie,2
historie,3
enterprizes,1
tatters,1
thirtie,3
firme,5
conuocation,1
